Summary stop stats,,,,,,,,,,,,,,
Selected days,Selected days,01/04/2026 - 30/04/2026,,,,,,,,,,,,
Mean value,Mean value,Average,,,,,,,,,,,,
Columns,Columns,Some are hidden,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Occupancy,Occupancy,Occupancy,Occupancy,Delay
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Arrival,Arrival,Departure,Departure,Delay
Ident.,Name,APC,All,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Ø
605,Vincellér utca,1288,6405,1363,1.0582298136646,252,0.195652173913044,1615,1.25388198757764,3742,6.76672694394213,4850,3.76552795031056,0.000856481481481481
166,Erdészház,152,588,174,1.14473684210526,15,0.0986842105263158,189,1.24342105263158,808,5.31578947368421,968,6.36842105263158,0.00119212962962963
085,Bondorhát utca,152,780,44,0.289473684210526,145,0.953947368421053,189,1.24342105263158,363,2.38815789473684,262,1.72368421052632,0.00251157407407407
054,Barátság utca,52,410,33,0.634615384615385,31,0.596153846153846,64,1.23076923076923,97,1.86538461538462,97,1.86538461538462,0.00068287037037037
283,Karacs Ferenc utca,213,792,55,0.258215962441315,205,0.962441314553991,260,1.22065727699531,1915,8.9906103286385,1764,8.28169014084507,0.000590277777777778
338,Kondoroskert utca,248,726,296,1.19354838709677,6,0.0241935483870968,302,1.21774193548387,1456,5.87096774193548,1803,7.27016129032258,0.000972222222222222
442,Ondód,229,1120,116,0.506550218340611,161,0.703056768558952,277,1.20960698689956,162,1.40869565217391,116,1.01754385964912,0.00056712962962963
181,Földi János utca,326,1420,373,1.1441717791411,20,0.0613496932515337,393,1.20552147239264,2646,8.11656441717791,3009,9.23006134969325,0.000902777777777778
098,Bulgár utca,884,3061,147,0.166289592760181,917,1.03733031674208,1064,1.20361990950226,9164,10.3665158371041,8403,9.50565610859729,0.000671296296296296
354,Kurucz utca,261,1170,35,0.134099616858238,279,1.06896551724138,314,1.20306513409962,1456,5.57854406130268,1199,4.59386973180077,0.00290509259259259
162,Építők útja,659,2519,493,0.748103186646434,299,0.453717754172989,792,1.20182094081942,7117,10.7996965098634,7298,11.0743550834598,0.00115740740740741
306,Kertváros,1284,6267,907,0.706386292834891,634,0.493769470404984,1541,1.20015576323988,11249,8.76090342679128,11512,8.96573208722741,0.00181712962962963
046,Bálint pap utca,319,1491,51,0.15987460815047,329,1.03134796238245,380,1.19122257053292,2543,7.9717868338558,2250,7.05329153605016,0.00184027777777778
086,Bondorhát utca,155,801,154,0.993548387096774,30,0.193548387096774,184,1.18709677419355,312,2.01290322580645,437,2.81935483870968,0.00165509259259259
195,Gyepűsor utca,413,1607,341,0.825665859564164,145,0.351089588377724,486,1.17675544794189,4466,10.8135593220339,4670,11.3075060532688,0.00155092592592593
051,Barackos utca,153,1177,19,0.124183006535948,161,1.05228758169935,180,1.17647058823529,1207,7.88888888888889,1038,6.7843137254902,0.0021412037037037
388,MÁV-rendelő,1259,6653,973,0.772835583796664,508,0.403494837172359,1481,1.17633042096902,8603,6.83320095313741,9076,7.208895949166,0.000983796296296296
302,Keresszegi utca,319,1491,79,0.247648902821317,295,0.924764890282132,374,1.17241379310345,3029,9.49529780564263,2795,8.76175548589342,0.00188657407407407
084,Bolyai utca,371,1551,365,0.983827493261456,69,0.185983827493261,434,1.16981132075472,1833,4.94070080862534,2149,5.79245283018868,0.001875
615,Zrínyi utca,296,1530,296,1,48,0.162162162162162,344,1.16216216216216,1613,5.44932432432432,1864,6.2972972972973,0.00193287037037037
006,Áchim András utca,181,570,34,0.187845303867403,175,0.966850828729282,209,1.15469613259669,1366,7.54696132596685,1226,6.77348066298343,0.000810185185185185
630,Károli Gáspár utca,137,660,152,1.10948905109489,6,0.0437956204379562,158,1.15328467153285,421,3.07299270072993,567,4.13868613138686,0.000451388888888889
075,Csárda utca,153,1177,4,0.0261437908496732,172,1.12418300653595,176,1.15032679738562,2008,13.1241830065359,1824,11.921568627451,0.00221064814814815
087,Borzán Gáspár utca,474,2411,141,0.29746835443038,403,0.850210970464135,544,1.14767932489451,3404,8.75064267352185,3140,8.0306905370844,0.00152777777777778
603,Világos utca,455,1700,86,0.189010989010989,434,0.953846153846154,520,1.14285714285714,3929,8.63516483516484,3574,7.85494505494506,0.00087962962962963
112,Cseresznye utca,254,1281,41,0.161417322834646,249,0.980314960629921,290,1.14173228346457,2349,9.24803149606299,2105,8.28740157480315,0.00162037037037037
544,Szoboszlói úti Ált. Iskola,408,1930,209,0.512254901960784,256,0.627450980392157,465,1.13970588235294,3653,8.95343137254902,3596,8.81372549019608,0.00178240740740741
398,Mester utca,934,3969,462,0.494646680942184,595,0.637044967880086,1057,1.13169164882227,11502,12.3147751605996,11357,12.1595289079229,0.00173611111111111
271,Juhász Géza utca,500,2180,414,0.828,147,0.294,561,1.122,1590,3.18,1866,3.732,0.00155092592592593
201,Hadházi út 92.,321,1100,237,0.738317757009346,123,0.383177570093458,360,1.1214953271028,2911,9.06853582554517,3045,9.48598130841122,0.00194444444444444
459,Pallagi út,558,2455,365,0.654121863799283,249,0.446236559139785,614,1.10035842293907,5311,9.5179211469534,5416,9.70609318996416,0.0015625
214,Szüret utca,141,1117,144,1.02127659574468,11,0.0780141843971631,155,1.09929078014184,879,6.23404255319149,1017,7.21276595744681,0.000868055555555556
303,Keresszegi utca,295,1500,267,0.905084745762712,57,0.193220338983051,324,1.09830508474576,2937,9.95593220338983,3150,10.6779661016949,0.00168981481481481
492,Rózsavölgy utca 133.,155,801,118,0.761290322580645,52,0.335483870967742,170,1.09677419354839,246,1.58709677419355,312,2.01290322580645,0.00163194444444444
241,Hold utca,492,2150,175,0.355691056910569,356,0.723577235772358,531,1.07926829268293,1500,3.04878048780488,1304,2.65040650406504,0.00233796296296296
608,Vízmű,404,1162,12,0.0297029702970297,424,1.04950495049505,436,1.07920792079208,5317,13.1608910891089,4889,12.1014851485149,0.0012037037037037
309,Kincseshegy utca,319,1491,59,0.184952978056426,285,0.893416927899686,344,1.07836990595611,2795,8.76175548589342,2543,7.9717868338558,0.0018287037037037
575,Trombitás utca,166,1334,51,0.307228915662651,124,0.746987951807229,175,1.05421686746988,1467,8.83734939759036,1391,8.37951807228916,0.00113425925925926
508,Schweidel József utca,268,952,162,0.604477611940298,120,0.447761194029851,282,1.05223880597015,915,3.41417910447761,958,3.57462686567164,0.00174768518518519
499,Sámsoni út,302,1470,0,0,316,1.04635761589404,316,1.04635761589404,330,1.09271523178808,0,,0.00243055555555556
825,Tisza István utca,699,3118,158,0.226037195994278,572,0.818311874105866,730,1.04434907010014,6604,9.44778254649499,6149,8.79685264663806,0.00145833333333333
097,Budai Nagy Antal utca,711,3100,647,0.909985935302391,93,0.130801687763713,740,1.0407876230661,4093,5.75668073136428,4644,6.53164556962025,0.00240740740740741
601,Vay Ádám utca,500,2180,437,0.874,83,0.166,520,1.04,1237,2.474,1590,3.18,0.00144675925925926
165,Erdészház,171,613,8,0.0467836257309942,169,0.988304093567251,177,1.03508771929825,2379,13.9122807017544,2218,12.9707602339181,0.0012962962962963
441,Oláh Gábor utca,146,410,95,0.650684931506849,55,0.376712328767123,150,1.02739726027397,1941,13.2945205479452,1980,13.5616438356164,0.00193287037037037
128,Debreceni Erőmű,1859,7867,982,0.528240989779451,927,0.498655190962883,1909,1.02689618074233,19361,10.4147391070468,19430,10.4518558364712,0.00127314814814815
479,Regionális Képző Központ,596,2247,102,0.171140939597315,510,0.855704697986577,612,1.02684563758389,3932,6.59731543624161,3480,5.83892617449664,0.00185185185185185
460,Pallagi út,551,2203,107,0.194192377495463,458,0.831215970961888,565,1.02540834845735,5785,10.4990925589837,5422,9.84029038112523,0.00195601851851852
174,Felsőjózsa,303,1560,164,0.541254125412541,144,0.475247524752475,308,1.01650165016502,145,0.953947368421053,164,1.08609271523179,0.00153935185185185
629,Károli Gáspár utca,135,630,8,0.0592592592592593,129,0.955555555555556,137,1.01481481481481,605,4.48148148148148,478,3.54074074074074,0.0034837962962963
308,Kincseshegy utca,295,1500,249,0.84406779661017,50,0.169491525423729,299,1.0135593220339,2738,9.28135593220339,2937,9.95593220338983,0.00212962962962963
501,Sárga dűlő 23.,82,290,82,1,1,0.0121951219512195,83,1.01219512195122,210,2.5609756097561,291,3.54878048780488,0.0003125
829,Hosszúpályi útelágazás,82,300,3,0.0365853658536585,80,0.975609756097561,83,1.01219512195122,1882,22.9512195121951,1803,21.9878048780488,0.00100694444444444
368,Leiningen utca,870,3040,264,0.303448275862069,611,0.702298850574713,875,1.00574712643678,9430,10.8390804597701,9096,10.4551724137931,0.000671296296296296
434,Napraforgó utca,192,970,153,0.796875,39,0.203125,192,1,822,4.28125,933,4.859375,0.000752314814814815
469,Petőfi tér,1,30,1,1,0,0,1,1,2,2,3,3,-0.00326388888888889
270,Juhász Géza utca,533,2187,129,0.24202626641651,403,0.75609756097561,532,0.99812382739212,1769,3.31894934333959,1477,2.77110694183865,0.00172453703703704
175,Rózsavölgy utca 175.,155,801,107,0.690322580645161,46,0.296774193548387,153,0.987096774193548,185,1.19354838709677,246,1.58709677419355,0.00149305555555556
365,Lázár utca,181,570,38,0.209944751381215,140,0.773480662983426,178,0.983425414364641,1141,6.30386740331492,1039,5.74033149171271,0.000949074074074074
593,Vasutas utca,151,651,18,0.119205298013245,130,0.860927152317881,148,0.980132450331126,588,3.89403973509934,473,3.13245033112583,0.00204861111111111
284,Karacs Ferenc utca,227,792,182,0.801762114537445,40,0.176211453744493,222,0.977973568281938,2099,9.24669603524229,2256,9.93832599118943,0.00125
604,Világos utca,468,1700,388,0.829059829059829,68,0.145299145299145,456,0.974358974358974,3282,7.01282051282051,3675,7.8525641025641,0.000844907407407407
040,Baksay Sándor utca,338,1140,227,0.671597633136095,102,0.301775147928994,329,0.973372781065089,3322,9.8284023668639,3447,10.198224852071,0.00211805555555556
369,Leiningen utca,1289,4617,851,0.660201706749418,383,0.297129557796742,1234,0.95733126454616,11080,8.59581070597362,11578,8.98215671062839,0.000729166666666667
397,Mentőállomás,1278,6329,544,0.42566510172144,673,0.52660406885759,1217,0.95226917057903,9693,7.58450704225352,9683,7.57668231611894,0.00136574074074074
367,Legányi utca,443,1940,332,0.749435665914221,89,0.200902934537246,421,0.950338600451467,2733,6.16930022573363,2976,6.71783295711061,0.00153935185185185
640,Kaskötő utca,181,570,18,0.0994475138121547,153,0.845303867403315,171,0.94475138121547,765,4.22651933701657,618,3.41436464088398,0.00159722222222222
348,Köntösgát sor,214,848,6,0.0280373831775701,196,0.91588785046729,202,0.94392523364486,2972,13.8878504672897,2740,12.803738317757,0.000601851851851852
220,Harmat utca,52,410,36,0.692307692307692,13,0.25,49,0.942307692307692,110,2.11538461538462,134,2.57692307692308,0.00087962962962963
099,Bulgár utca,883,3061,729,0.82559456398641,103,0.116647791619479,832,0.942242355605889,7295,8.26160815402038,7936,8.98754246885617,0.000405092592592593
383,Málna utca,444,1830,383,0.862612612612612,35,0.0788288288288288,418,0.941441441441442,4286,9.65315315315315,4680,10.5405405405405,0.000729166666666667
076,Csárda utca,146,1177,136,0.931506849315068,1,0.00684931506849315,137,0.938356164383562,1680,11.5068493150685,1816,12.4383561643836,0.00107638888888889
191,Gázvezeték utca,239,1000,14,0.0585774058577406,210,0.878661087866109,224,0.937238493723849,1562,6.53556485355648,1354,5.6652719665272,0.00155092592592593
543,Szoboszlói úti Ált. Iskola,443,1940,215,0.485327313769752,200,0.451467268623025,415,0.936794582392776,3700,8.35214446952596,3726,8.41083521444695,0.00136574074074074
073,Bevásárlóközpontok,713,2149,91,0.127629733520337,575,0.806451612903226,666,0.934081346423562,7097,9.95371669004208,6550,9.18653576437588,0.0016087962962963
403,Moha utca,243,1140,25,0.102880658436214,201,0.82716049382716,226,0.930041152263374,1150,4.73251028806584,967,3.97942386831276,0.00269675925925926
462,Pesti utca,838,4270,498,0.594272076372315,280,0.334128878281623,778,0.928400954653938,6765,8.0727923627685,7049,8.41169451073986,0.00128472222222222
820,Vezér utca,391,1906,325,0.831202046035806,35,0.0895140664961637,360,0.920716112531969,1729,4.42199488491049,2036,5.20716112531969,0.00186342592592593
425,Nagycsere. orvosi rendelő,163,480,11,0.0674846625766871,139,0.852760736196319,150,0.920245398773006,625,3.83435582822086,493,3.02453987730061,0.000798611111111111
440,Ohat utca,408,1930,41,0.100490196078431,334,0.818627450980392,375,0.919117647058824,3040,7.45098039215686,2707,6.63480392156863,0.00199074074074074
627,Hatvan utca,1120,5027,339,0.302678571428571,683,0.609821428571429,1022,0.9125,9221,8.23303571428571,8803,7.85982142857143,0.00255787037037037
524,Skalnitzky Antal utca,500,2180,330,0.66,126,0.252,456,0.912,1866,3.732,2070,4.14,0.00114583333333333
498,Sámsoni út,292,1500,262,0.897260273972603,0,0,262,0.897260273972603,0,,262,0.897260273972603,0.000393518518518519
382,Málna utca,496,2557,69,0.139112903225806,374,0.754032258064516,443,0.893145161290323,3601,7.26008064516129,3278,6.60887096774194,0.00190972222222222
437,Nyíl utca,64,170,36,0.5625,21,0.328125,57,0.890625,442,6.90625,455,7.109375,0.00210648148148148
300,Kérész utca,596,2247,157,0.263422818791946,371,0.62248322147651,528,0.885906040268456,3280,5.50335570469799,3024,5.0738255033557,0.00144675925925926
127,Debreceni Erőmű,1290,4610,595,0.461240310077519,537,0.416279069767442,1132,0.877519379844961,12182,9.44341085271318,12470,9.66666666666666,0.00141203703703704
240,Hold utca,521,2157,326,0.625719769673704,126,0.241842610364683,452,0.867562380038388,1169,2.24376199616123,1390,2.6679462571977,0.00144675925925926
132,Déli sor 55.,166,1334,16,0.0963855421686747,126,0.759036144578313,142,0.855421686746988,1391,8.37951807228916,1276,7.68674698795181,0.00144675925925926
171,Fancsika,248,726,210,0.846774193548387,2,0.00806451612903226,212,0.854838709677419,1194,4.81451612903226,1456,5.87096774193548,0.000775462962962963
095,Budai Nagy Antal utca,262,1191,157,0.599236641221374,64,0.244274809160305,221,0.843511450381679,855,3.26335877862595,958,3.65648854961832,0.00155092592592593
594,Vasutas utca,146,600,91,0.623287671232877,32,0.219178082191781,123,0.842465753424658,367,2.51369863013699,429,2.93835616438356,0.00185185185185185
213,Szüret utca,148,1117,4,0.027027027027027,119,0.804054054054054,123,0.831081081081081,1033,6.97972972972973,904,6.10810810810811,0.00188657407407407
600,Zsigmond Ferenc utca,533,2187,122,0.228893058161351,318,0.596622889305816,440,0.825515947467167,1477,2.77110694183865,1271,2.38461538461538,0.00170138888888889
639,Wolaffka utca,158,757,8,0.0506329113924051,122,0.772151898734177,130,0.822784810126582,775,4.90506329113924,658,4.16455696202532,0.00171296296296296
387,Mátyás király utca,415,1570,297,0.71566265060241,41,0.0987951807228916,338,0.814457831325301,3031,7.30361445783132,3287,7.92048192771084,0.00224537037037037
131,Déli sor 55.,171,1304,102,0.596491228070175,37,0.216374269005848,139,0.812865497076024,2018,11.8011695906433,2083,12.1812865497076,0.00175925925925926
039,Bádogos utca,500,1957,383,0.766,20,0.04,403,0.806,2024,4.048,2388,4.776,0.000277777777777778
245,Homok utca,182,641,68,0.373626373626374,78,0.428571428571429,146,0.802197802197802,2367,13.0054945054945,2360,12.967032967033,0.00184027777777778
009,Acsádi út,500,2180,309,0.618,90,0.18,399,0.798,2070,4.14,2287,4.574,0.00131944444444444
038,Bádogos utca,490,1950,28,0.0571428571428571,362,0.738775510204082,390,0.795918367346939,2611,5.32857142857143,2255,4.60204081632653,0.00203703703703704
366,Lázár utca,185,570,142,0.767567567567568,5,0.027027027027027,147,0.794594594594594,1529,8.26486486486486,1673,9.04324324324324,0.000972222222222222
528,Somlyai utca,518,1790,313,0.604247104247104,94,0.181467181467181,407,0.785714285714286,2967,5.72779922779923,3202,6.18146718146718,0.000659722222222222
523,Skalnitzky Antal utca,533,2187,105,0.196998123827392,311,0.583489681050657,416,0.780487804878049,1987,3.72795497185741,1769,3.31894934333959,0.00179398148148148
526,Sólyom utca,761,3016,444,0.583442838370565,149,0.195795006570302,593,0.779237844940867,4320,5.67674113009198,4628,6.0814717477004,0.00087962962962963
258,Irányi Dániel utca,268,952,112,0.417910447761194,96,0.358208955223881,208,0.776119402985075,903,3.36940298507463,915,3.41417910447761,0.00171296296296296
244,Homok utca,178,620,99,0.556179775280899,39,0.219101123595506,138,0.775280898876404,2336,13.123595505618,2398,13.4719101123596,0.00349537037037037
163,Építők útja,892,3062,267,0.29932735426009,422,0.473094170403587,689,0.772421524663677,7494,8.40134529147982,7350,8.23991031390134,0.00125
784,Barna utca,397,1579,259,0.652392947103274,42,0.105793450881612,301,0.758186397984886,2740,6.90176322418136,2969,7.47858942065491,0.00188657407407407
405,Móricz Zsigmond út,548,2751,173,0.315693430656934,242,0.441605839416058,415,0.757299270072993,5728,10.4525547445255,5622,10.2591240875912,0.00206018518518519
074,Bevásárlóközpontok,385,1170,213,0.553246753246753,77,0.2,290,0.753246753246753,3813,9.9038961038961,3953,10.2675324675325,0.00113425925925926
164,Epreskert utca,239,1000,34,0.142259414225941,146,0.610878661087866,180,0.753138075313808,1674,7.00418410041841,1562,6.53556485355648,0.00168981481481481
685,Széchenyi utca,497,2222,308,0.619718309859155,58,0.116700201207243,366,0.736418511066398,3577,7.19718309859155,3853,7.75251509054326,0.00136574074074074
370,Lomnicz utca,181,570,24,0.132596685082873,109,0.602209944751381,133,0.734806629834254,1226,6.77348066298343,1141,6.30386740331492,0.00112268518518519
618,Szent Bazil Görögkatolikus Technikum,1173,4954,112,0.0954816709292413,746,0.635976129582268,858,0.731457800511509,12442,10.6069906223359,11798,10.0579710144928,0.00266203703703704
289,Puttony utca,252,1297,142,0.563492063492064,42,0.166666666666667,184,0.73015873015873,596,2.36507936507936,698,2.76984126984127,0.00199074074074074
482,Kazár utca,447,1571,94,0.210290827740492,231,0.516778523489933,325,0.727069351230425,4693,10.4988814317673,4526,10.1252796420582,0.000949074074074074
841,Bhs Trans Kft.,152,600,52,0.342105263157895,57,0.375,109,0.717105263157895,1035,7.55474452554744,1030,14.7142857142857,0.00155092592592593
477,Salétrom utca,171,1304,64,0.374269005847953,58,0.339181286549708,122,0.713450292397661,2221,12.9883040935673,2232,13.0526315789474,0.00180555555555556
350,Köztemető. déli kapu,570,3690,208,0.364912280701754,193,0.33859649122807,401,0.703508771929824,7299,12.8052631578947,7306,12.8175438596491,0.00209490740740741
628,Veres Péter utca,783,3357,233,0.29757343550447,316,0.403575989782886,549,0.701149425287356,1271,2.38461538461538,1169,2.23946360153257,0.00134259259259259
118,Csonkatorony utca,203,1107,16,0.0788177339901478,126,0.620689655172414,142,0.699507389162562,1390,6.84729064039409,1276,6.28571428571428,0.00217592592592593
819,Vezér utca,432,1985,64,0.148148148148148,238,0.550925925925926,302,0.699074074074074,2914,6.74537037037037,2738,6.33796296296296,0.00173611111111111
030,ATEV,148,1117,0,0,102,0.689189189189189,102,0.689189189189189,193,1.30405405405405,89,0.601351351351351,0.00142361111111111
236,Hétvezér utca,151,651,42,0.278145695364238,62,0.410596026490066,104,0.688741721854305,612,4.05298013245033,588,3.89403973509934,0.00146990740740741
430,Nagymacs. Kastélykert utca,102,485,70,0.686274509803922,0,0,70,0.686274509803922,342,3.35294117647059,413,4.04901960784314,0.000590277777777778
536,Szepes,156,550,59,0.378205128205128,48,0.307692307692308,107,0.685897435897436,67,0.905405405405405,59,0.719512195121951,0.000717592592592593
571,Tőr utca,486,2111,222,0.45679012345679,110,0.226337448559671,332,0.683127572016461,1912,3.93415637860082,2028,4.17283950617284,0.00239583333333333
645,Nyugati Ipari Park. szervizút II.,286,962,168,0.587412587412587,27,0.0944055944055944,195,0.681818181818182,346,1.20979020979021,501,1.75174825174825,0.00171296296296296
130,Déli sor,166,1334,14,0.0843373493975904,99,0.596385542168675,113,0.680722891566265,1276,7.68674698795181,1188,7.1566265060241,0.00134259259259259
311,Kisbánya utca,153,1177,15,0.0980392156862745,85,0.555555555555556,100,0.65359477124183,2144,14.0130718954248,2068,13.516339869281,0.00261574074074074
395,Veres Péter utca,750,3320,218,0.290666666666667,272,0.362666666666667,490,0.653333333333333,1304,2.65040650406504,1237,2.47895791583166,0.00155092592592593
371,Lomnicz utca,185,570,80,0.432432432432432,39,0.210810810810811,119,0.643243243243243,1673,9.04324324324324,1711,9.24864864864865,0.00068287037037037
426,Nagycsere. orvosi rendelő,166,495,97,0.58433734939759,9,0.0542168674698795,106,0.63855421686747,481,2.89759036144578,569,3.42771084337349,0.00144675925925926
622,Nyíregyházi utca,55,60,35,0.636363636363636,0,0,35,0.636363636363636,1058,19.2363636363636,1093,19.8727272727273,0.000393518518518519
129,Déli sor,171,1304,80,0.467836257309942,27,0.157894736842105,107,0.625730994152047,1961,11.4678362573099,2018,11.8011695906433,0.00174768518518519
239,Hintós utca,114,560,71,0.62280701754386,0,0,71,0.62280701754386,230,2.01754385964912,301,2.64035087719298,0.00100694444444444
505,Sárga dűlő 67.,82,290,51,0.621951219512195,0,0,51,0.621951219512195,59,0.719512195121951,111,1.35365853658537,0.000659722222222222
525,Sólyom utca,736,2994,100,0.135869565217391,355,0.482336956521739,455,0.61820652173913,5198,7.0625,4911,6.67255434782609,0.0021875
655,Besze János utca,125,390,13,0.104,64,0.512,77,0.616,1083,8.664,1030,8.24,0.00202546296296296
217,Hármashegy utca,596,2247,92,0.154362416107383,273,0.458053691275168,365,0.61241610738255,3480,5.83892617449664,3280,5.50335570469799,0.00199074074074074
091,Branyiszkó utca,486,2596,62,0.127572016460905,235,0.483539094650206,297,0.611111111111111,5329,10.9650205761317,5149,10.5946502057613,0.00196759259259259
503,Sárga dűlő 33.,82,290,49,0.597560975609756,1,0.0121951219512195,50,0.609756097560976,162,1.97560975609756,210,2.5609756097561,0.000960648148148148
221,Harsona utca,156,640,1,0.00641025641025641,93,0.596153846153846,94,0.602564102564102,1125,7.21153846153846,1033,6.62179487179487,0.0012962962962963
537,Szepes. bolt,82,290,49,0.597560975609756,0,0,49,0.597560975609756,111,1.35365853658537,162,1.97560975609756,0.000706018518518518
686,Tisza István utca,191,1011,20,0.104712041884817,93,0.486910994764398,113,0.591623036649215,368,1.92670157068063,290,1.51832460732984,0.00224537037037037
047,Bánk,272,2213,81,0.297794117647059,79,0.290441176470588,160,0.588235294117647,89,0.601351351351351,89,0.631205673758865,0.000601851851851852
538,Szepes. bolt,74,260,1,0.0135135135135135,42,0.567567567567568,43,0.581081081081081,144,1.94594594594595,103,1.39189189189189,0.00207175925925926
455,Pajtás utca,252,1297,107,0.424603174603175,39,0.154761904761905,146,0.57936507936508,884,3.50793650793651,967,3.83730158730159,0.00121527777777778
222,Harsona utca,151,660,84,0.556291390728477,3,0.0198675496688742,87,0.576158940397351,755,5,836,5.5364238410596,0.00122685185185185
008,Acsádi út,533,2187,60,0.112570356472796,247,0.463414634146342,307,0.575984990619137,2185,4.09943714821764,1987,3.72795497185741,0.00197916666666667
031,ATEV,141,1117,78,0.553191489361702,3,0.0212765957446808,81,0.574468085106383,89,0.631205673758865,164,1.16312056737589,0.000925925925925926
092,Branyiszkó utca,483,2617,215,0.445134575569358,61,0.126293995859213,276,0.571428571428571,4418,9.14699792960662,4576,9.47412008281574,0.00224537037037037
079,TEVA Gyógyszergyár,171,613,21,0.12280701754386,74,0.432748538011696,95,0.555555555555556,2443,14.2865497076023,2388,13.9649122807018,0.0009375
849,Ispán utca,18,320,1,0.0555555555555556,9,0.5,10,0.555555555555556,30,1.66666666666667,22,1.22222222222222,0.00113425925925926
486,Rigó utca,487,2719,52,0.106776180698152,218,0.447638603696099,270,0.554414784394251,4971,10.2073921971253,4799,9.85420944558522,0.00138888888888889
375,Lóverseny utca,486,2596,36,0.0740740740740741,230,0.473251028806584,266,0.547325102880658,5149,10.5946502057613,4957,10.1995884773663,0.0021412037037037
203,HAJDÚKOMM,119,620,25,0.210084033613445,40,0.336134453781513,65,0.546218487394958,946,7.94957983193277,920,7.73109243697479,0.000127314814814815
080,TEVA Gyógyszergyár,152,588,76,0.5,7,0.0460526315789474,83,0.546052631578947,973,6.40131578947368,1048,6.89473684210526,0.00126157407407407
349,Köntösgát sor,219,868,95,0.4337899543379,24,0.10958904109589,119,0.54337899543379,2282,10.4200913242009,2364,10.7945205479452,0.000543981481481481
192,Gázvezeték utca,500,1957,236,0.472,30,0.06,266,0.532,2388,4.776,2595,5.19,0.000289351851851852
404,Moha utca,266,1155,131,0.492481203007519,10,0.037593984962406,141,0.530075187969925,997,3.74812030075188,1125,4.22932330827068,0.000625
232,Házgyár utca,468,1700,241,0.514957264957265,7,0.014957264957265,248,0.52991452991453,1844,3.94017094017094,2097,4.48076923076923,0.00145833333333333
233,Hegyi Mihályné utca,274,1420,18,0.0656934306569343,127,0.463503649635036,145,0.529197080291971,4408,16.0875912408759,4293,15.6678832116788,0.00188657407407407
119,Csonkatorony utca,206,1427,87,0.422330097087379,22,0.106796116504854,109,0.529126213592233,883,4.28640776699029,948,4.60194174757282,0.0018287037037037
230,Hatvan utca 57.,303,1490,17,0.0561056105610561,141,0.465346534653465,158,0.521452145214521,3481,11.4884488448845,3355,11.0726072607261,0.00246527777777778
134,Diadal utca,486,2111,195,0.401234567901235,57,0.117283950617284,252,0.518518518518518,2028,4.17283950617284,2166,4.45679012345679,0.00225694444444444
504,Sárga dűlő 67.,74,260,1,0.0135135135135135,37,0.5,38,0.513513513513514,103,1.39189189189189,67,0.905405405405405,0.00152777777777778
826,Antall József utca,408,1648,23,0.0563725490196078,180,0.441176470588235,203,0.497549019607843,3220,7.8921568627451,3023,7.4093137254902,0.00166666666666667
007,Áchim András utca,185,570,87,0.47027027027027,5,0.027027027027027,92,0.497297297297297,1711,9.24864864864865,1794,9.6972972972973,0.000856481481481481
478,Salétrom utca,166,1334,45,0.271084337349398,35,0.210843373493976,80,0.481927710843374,1455,8.76506024096386,1467,8.83734939759036,0.00103009259259259
281,Kanális utca,490,1950,14,0.0285714285714286,218,0.444897959183674,232,0.473469387755102,2048,4.17959183673469,1839,3.7530612244898,0.00174768518518519
208,Haláp. csárda,163,480,3,0.0184049079754601,73,0.447852760736196,76,0.466257668711656,429,2.6319018404908,313,1.92024539877301,0.000671296296296296
446,Óvoda utca,575,3259,25,0.0434782608695652,239,0.415652173913044,264,0.459130434782609,8802,15.3078260869565,8587,14.9339130434783,0.0016087962962963
312,Kisbánya utca,146,1177,58,0.397260273972603,8,0.0547945205479452,66,0.452054794520548,1892,12.958904109589,1946,13.3287671232877,0.000983796296296296
336,Kondorosi híd,146,1177,64,0.438356164383562,2,0.0136986301369863,66,0.452054794520548,1816,12.4383561643836,1892,12.958904109589,0.000844907407407407
494,Salakmotorpálya,490,1950,11,0.0224489795918367,210,0.428571428571429,221,0.451020408163265,2255,4.60204081632653,2048,4.17959183673469,0.00195601851851852
001,35-ös út,486,2596,8,0.0164609053497942,211,0.434156378600823,219,0.450617283950617,4793,9.86213991769547,4589,9.44238683127572,0.00194444444444444
157,Elek utca,152,780,16,0.105263157894737,51,0.335526315789474,67,0.44078947368421,398,2.61842105263158,363,2.38815789473684,0.00263888888888889
500,Sárga dűlő 23.,74,260,2,0.027027027027027,30,0.405405405405405,32,0.432432432432432,201,2.71621621621622,170,2.2972972972973,0.00190972222222222
002,35-ös út,483,2617,184,0.380952380952381,17,0.0351966873706004,201,0.416149068322981,4024,8.33126293995859,4204,8.70393374741201,0.00175925925925926
043,Balaton utca,490,1950,8,0.0163265306122449,194,0.395918367346939,202,0.412244897959184,1839,3.7530612244898,1650,3.36734693877551,0.00107638888888889
846,Repülőtéri út,186,540,1,0.00537634408602151,73,0.39247311827957,74,0.397849462365591,439,2.36021505376344,363,1.95161290322581,0.00122685185185185
